year,start_station_name,num_rides
2018,"Clerkenwell Green, Clerkenwell",22236
2018,"Cleveland Gardens, Bayswater",9368
2018,"Cleveland Way, Stepney",17530
2018,"Clifton Road, Maida Vale",12340
2018,"Clifton Street, Shoreditch",7486
2018,"Clinton Road, Mile End",8012
2018,"Cloudesley Road, Angel",11687
2018,"Colet Gardens, Hammersmith",1277
2018,"Collingham Gardens, Earl's Court",8126
2018,"Colombo Street, Southwark",6036
2018,"Columbia Road, Shoreditch",15655
2018,"Commercial Street, Shoreditch",12448
2018,"Concert Hall Approach 1, South Bank",10173
2018,"Concert Hall Approach 2, South Bank",10030
2018,"Coomer Place, West Kensington",12691
2018,"Copper Box Arena, Queen Elizabeth Olympic Park",9739
2018,"Coram Street, Bloomsbury",10247
2018,"Cotton Garden Estate, Kennington",6861
2018,"Courland Grove, Wandsworth Road",7143
2018,"Crabtree Lane, Fulham",7474
2018,"Cranmer Road, Stockwell",7931
2018,"Craven Street, Strand",40051
2018,"Crawford Street, Marylebone",13984
2018,"Crinan Street, King's Cross",7137
2018,"Crisp Road, Hammersmith",14464
2018,"Cromer Street, Bloomsbury",8441
2018,"Crosswall, Tower",38531
2018,"Culvert Road, Battersea",5464
2018,"Curlew Street, Shad Thames",22387
2018,"Curzon Street, Mayfair",8987
2018,"Danvers Street, West Chelsea",10549
2018,"De Vere Gardens, Kensington",15386
2018,"Denyer Street, Knightsbridge",7823
2018,"Derry Street, Kensington",27422
2018,"Devons Road, Bow",6392
2018,"Devonshire Square, Liverpool Street",14989
2018,"Devonshire Terrace, Bayswater",16670
2018,"Dickens Square, Borough",4854
2018,"Disraeli Road, Putney",7871
2018,"Dock Street, Wapping",14535
2018,"Doddington Grove, Kennington",11411
2018,"Doric Way , Somers Town",21048
2018,"Dorothy Road, Clapham Junction",7585
2018,"Dorset Square, Marylebone",12510
2018,"Drayton Gardens, West Chelsea",17719
2018,"Driffield Road, Old Ford",12016
2018,"Drummond Street , Euston",6390
2018,"Drury Lane, Covent Garden",25651
2018,"Duke Street Hill, London Bridge",41430
2018,"Dunston Road , Haggerston",26184
2018,"Durant Street, Bethnal Green",11594
2018,"Eagle Wharf Road, Hoxton",29747
2018,"Earnshaw Street , Covent Garden",14470
2018,"East Ferry Road, Cubitt Town",3006
2018,"East India DLR, Blackwall",5293
2018,"East Road, Hoxton",11491
2018,"East Village, Queen Elizabeth Olympic Park",10689
2018,"Eastbourne Mews, Paddington",15032
2018,"Eaton Square (South), Belgravia",7091
2018,"Eaton Square, Belgravia",8311
2018,"Ebury Bridge, Pimlico",12070
2018,"Eccleston Place, Victoria",24622
2018,"Edgware Road Station, Marylebone",13182
2018,"Eel Brook Common, Walham Green",8523
2018,"Elizabeth Bridge, Victoria",18465
2018,"Elysium Place, Fulham",5340
2018,"Embankment (Horse Guards), Westminster",23
2018,"Embankment (Savoy), Strand",13251
2018,"Emperor's Gate, South Kensington",9129
2018,"Empire Square, The Borough",12303
2018,"Endsleigh Gardens, Euston",22683
2018,"Erin Close, Walham Green",15872
2018,"Esmond Street, Putney",2309
2018,"Ethelburga Estate, Battersea Park",22288
2018,"Euston Road, Euston",14175
2018,"Euston Square Gardens, Euston",1890
2018,"Everington Street, Fulham",9474
2018,"Eversholt Street , Camden Town",7660
2018,"Evesham Street, Avondale",3792
2018,"Exhibition Road Museums, Knightsbridge",328
2018,"Exhibition Road Museums, South Kensington",21708
2018,"Exhibition Road, Knightsbridge",32635
2018,"Exhibition Road, South Kensington",270
2018,"Falcon Road, Clapham Junction",20334
2018,"Falkirk Street, Hoxton",8550
2018,"Fanshaw Street, Hoxton",15916
2018,"Farm Street, Mayfair",5784
2018,"Farringdon Lane, Clerkenwell",12635
2018,"Farringdon Street, Holborn",1274
2018,"Fashion Street, Whitechapel",9856
2018,"Fawcett Close, Battersea",3150
2018,"Felsham Road, Putney",7343
2018,"Ferndale Road, Brixton. ",9623
2018,"Finlay Street, Fulham",10934
2018,"Finnis Street, Bethnal Green",10138
2018,"Finsbury Circus, Liverpool Street",37015
2018,"Finsbury Leisure Centre, St. Luke's",27393
2018,"Finsbury Library , Finsbury",10973
2018,"Finsbury Square , Moorgate",19464
2018,"Fire Brigade Pier, Vauxhall",15106
2018,"Fisherman's Walk West, Canary Wharf",11790
2018,"Flamborough Street, Limehouse",18967
2018,"Flood Street, Chelsea",18766
2018,"Foley Street, Fitzrovia",8876
2018,"Ford Road, Old Ford",8092
2018,"Fore Street Avenue, Guildhall",1370
2018,"Fore Street, Guildhall",10636
2018,"Fournier Street, Whitechapel",17910
2018,"Frampton Street, Paddington",6188
2018,"Freston Road, Avondale",3860
2018,"Frith Street, Soho",17066
2018,"Fulham Broadway, Walham Green",29018
2018,"Fulham Park Road, Fulham",9960
2018,"Furze Green, Bow",11118
2018,"Garnet Street, Shadwell",10504
2018,"Gas Holders, Battersea Park",1
2018,"Gaywood  Street, Elephant & Castle",9289
2018,"George Place Mews, Marylebone",10214
2018,"George Street, Marylebone",15299
2018,"Geraldine Street, Elephant & Castle",3921
2018,"Globe Town Market, Bethnal Green",11968
2018,"Gloucester Avenue, Camden Town",11489
2018,"Gloucester Road (Central), South Kensington",8692
2018,"Gloucester Road (North), Kensington",14472
2018,"Gloucester Road Station, South Kensington",25468
2018,"Gloucester Street, Pimlico",14342
2018,"Gloucester Terrace, Bayswater",9521
2018,"Godliman Street, St. Paul's",25960
2018,"Golden Lane, Barbican",14069
2018,"Golden Square, Soho",15436
2018,"Goldsmith's Row, Haggerston",16396
2018,"Good's Way, King's Cross",19442
2018,"Goswell Road (City Uni), Finsbury",8678
2018,"Gower Place , Euston",12243
2018,"Grafton Street, Mayfair",7411
2018,"Graham Street, Angel",21509
2018,"Granby Street, Shoreditch",17617
2018,"Grant Road Central, Clapham Junction",688
2018,"Grant Road East, Clapham Junction",15011
2018,"Grant Road West, Clapham Junction",1150
2018,"Great Dover Street, The Borough",12455
2018,"Great Marlborough Street, Soho",24859
2018,"Great Percy Street, Clerkenwell",11659
2018,"Great Russell Street, Bloomsbury",15619
2018,"Great Suffolk Street, The Borough",11993
2018,"Great Titchfield Street, Fitzrovia",14755
2018,"Great Tower Street, Monument",29917
2018,"Green Park Station, Mayfair",31420
2018,"Green Street, Mayfair",20500
2018,"Greenberry Street, St.John's Wood",4034
2018,"Greenland Road, Camden Town",17129
2018,"Grenfell Road, Avondale",4103
2018,"Greycoat Street , Westminster",5834
2018,"Greyhound Road, Hammersmith",10836
2018,"Grosvenor Crescent, Belgravia",4663
2018,"Grosvenor Road, Pimlico",7352
2018,"Grosvenor Square, Mayfair",13095
2018,"Grove End Road, St. John's Wood",10599
2018,"Guildhouse Street, Victoria",8125
2018,"Guilford Street , Bloomsbury",16565
2018,"Gunmakers Lane, Old Ford",11463
2018,"Gwendwr Road, West Kensington",6968
2018,"Haggerston Road, Haggerston",14080
2018,"Halford Road, West Kensington",11250
2018,"Hammersmith Road, Hammersmith",13251
2018,"Hammersmith Town Hall, Hammersmith",6285
2018,"Hampstead Road (Cartmel), Euston",4733
2018,"Hampstead Road, Euston",18921
2018,"Hampton Street, Walworth",10769
2018,"Handyside Street, King's Cross",10768
2018,"Hansard Mews, Holland Park",6246
2018,"Harcourt Terrace, West Brompton",12600
2018,"Hardwick Street, Clerkenwell",10033
2018,"Harford Street, Mile End",6959
2018,"Harper Road, The Borough",7335
2018,"Harriet Street, Knightsbridge",13670
2018,"Harrington Square 1, Camden Town",5053
2018,"Harrington Square 2, Camden Town",11842
2018,"Harrowby Street, Marylebone",8084
2018,"Hartington Road, Stockwell",11169
2018,"Hatton Garden, Holborn",17514
2018,"Hatton Wall, Holborn",23442
2018,"Hawley Crescent, Camden Town",6620
2018,"Heath Road, Battersea",5339
2018,"Here East North, Queen Elizabeth Olympic Park",4002
2018,"Here East South, Queen Elizabeth Olympic Park",3120
2018,"Hereford Road, Bayswater",11247
2018,"Hermitage Court, Wapping",7445
2018,"Heron Quays DLR, Canary Wharf",5821
2018,"Hertford Road, De Beauvoir Town",13184
2018,"Hewison Street, Old Ford",7554
2018,"Hibbert Street, Battersea",8555
2018,"High Holborn , Covent Garden",15336
2018,"Hinde Street, Marylebone",16789
2018,"Holborn Circus, Holborn",36303
2018,"Holden Street, Battersea",4864
2018,"Holland Park, Kensington",9122
2018,"Hollybush Gardens, Bethnal Green",8283
2018,"Holy Trinity Brompton, Knightsbridge",12634
2018,"Hop Exchange, The Borough",51304
2018,"Horseferry Road, Westminster",14393
2018,"Hortensia Road, West Brompton",10259
2018,"Houghton Street, Strand",6108
2018,"Houndsditch, Aldgate",12324
2018,"Howick Place, Westminster",20177
2018,"Howland Street, Fitzrovia",17186
2018,"Hoxton Station, Hoxton",11370
2018,"Hoxton Street, Hoxton",8353
2018,"Humbolt Road, Fulham",9192
2018,"Hurlingham Park, Parsons Green",4320
2018,"Hyde Park Corner, Hyde Park",84768
2018,"Ilchester Gardens, Bayswater",14229
2018,"Ilchester Place, Kensington",4155
2018,"Imperial College, Knightsbridge",19280
2018,"Imperial Road, Sands End",6619
2018,"Imperial Wharf Station, Sands End",18149
2018,Import Dock,142
2018,"Import Dock, Canary Wharf",1167
2018,"Ingrave Street, Clapham Junction",2694
2018,"Irene Road, Parsons Green",8261
2018,"Islington Green, Angel",25196
2018,"Jewry Street, Aldgate",15364
2018,"Jubilee Crescent, Cubitt Town",3923
2018,"Jubilee Gardens, South Bank",16470
2018,"Jubilee Plaza, Canary Wharf",12120
2018,"Jubilee Street, Stepney",8671
2018,"Kennington Cross, Kennington",16385
2018,"Kennington Lane Rail Bridge, Vauxhall",31676
2018,"Kennington Lane Tesco, Vauxhall",9299
2018,"Kennington Oval, Oval",13168
2018,"Kennington Road  , Vauxhall",12544
2018,"Kennington Road Post Office, Oval",9916
2018,"Kennington Station, Kennington",9627
2018,"Kensington Church Street, Kensington",11957
2018,"Kensington Gore, Knightsbridge",9352
2018,"Kensington Olympia Station, Olympia",6399
2018,"Kensington Town Hall, Kensington",6215
2018,"Killick Street, King's Cross",5997
2018,"King Edward Street, St Pauls",7978
2018,"King Edward Walk, Waterloo",4337
2018,"Kings Gate House, Westminster",5699
2018,"Kingsway Southbound, Strand",13114
2018,"Kingsway, Covent Garden",5035
2018,"Knaresborough Place, Earl's Court",9770
2018,"Knightsbridge, Hyde Park",14319
2018,"LMU Commercial Road, Whitechapel",12655
2018,"LSBU (Borough Road), Elephant & Castle",8996
2018,"Ladbroke Grove Central, Ladbroke Grove",4057
2018,"Lambeth North Station, Waterloo",9361
2018,"Lambeth Palace Road, Waterloo",19013
2018,"Lambeth Road, Vauxhall",7951
2018,"Lancaster Drive, Blackwall",3396
2018,"Lancaster Gate , Bayswater",16235
2018,"Langdon Park, Poplar",2764
2018,"Lansdowne Road, Ladbroke Grove",14115
2018,"Lansdowne Walk, Ladbroke Grove",3607
2018,"Lansdowne Way Bus Garage, Stockwell",2789
2018,"Lavington Street, Bankside",15436
2018,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",11660
2018,"Leman Street, Aldgate",27715
2018,"Leonard Circus , Shoreditch",28222
2018,"Lexham Gardens, Kensington",11765
2018,"Lightermans Road, Millwall",6227
2018,"Limburg Road, Clapham Junction",3218
2018,"Limerston Street, West Chelsea",25552
2018,"Lincoln's Inn Fields, Holborn",10947
2018,"Lindfield Street, Poplar",7304
2018,"Lisson Grove, St. John's Wood",6664
2018,"Little Argyll Street, West End",26382
2018,"Little Brook Green, Brook Green",7448
2018,"Liverpool Road (N1 Centre), Angel",18220
2018,"Lodge Road, St. John's Wood",1660
2018,"Lollard Street, Vauxhall",12775
2018,"London Zoo Car Park, The Regent's Park",10181
2018,"London Zoo,  The Regent's Park",9651
2018,"Long Lane , Bermondsey",12050
2018,"Longford Street, The Regent's Park",8002
2018,"Lord's, St. John's Wood",3420
2018,"Lots Road, West Chelsea",9612
2018,"Lower Marsh, Waterloo",12413
2018,"Lower Thames Street, Monument",9763
2018,"Macclesfield Rd, St Lukes",14008
2018,"Maclise Road, Olympia",11266
2018,"Maida Vale, Maida Vale",638
2018,"Malet Street, Bloomsbury",26247
2018,"Mallory Street, Marylebone",4219
2018,"Malmesbury Road, Bow",1706
2018,"Manbre Road, Hammersmith",5376
2018,"Manfred Road, East Putney",1709
2018,"Manresa Road, Chelsea",11588
2018,"Margery Street, Clerkenwell",10791
2018,"Marloes Road, Kensington",5759
2018,"Marylebone Lane, Marylebone",17410
2018,"Melton Street, Euston",4806
2018,"Merchant Street, Bow",5090
2018,"Mexfield Road, East Putney",2914
2018,"Michael Road, Walham Green",9140
2018,"Mile End Park Leisure Centre, Mile End",9769
2018,"Mile End Stadium, Mile End",10120
2018,"Millbank Tower, Pimlico",16321
2018,"Millennium Hotel, Mayfair",7807
2018,"Millharbour, Millwall",2364
2018,"Milroy Walk, South Bank",26308
2018,"Monier Road, Hackney Wick",13105
2018,"Montgomery Square, Canary Wharf",498
2018,"Montpelier Street, Knightsbridge",16398
2018,"Montserrat Road , Putney",4619
2018,"Monument Street, Monument",21416
2018,"Moor Street, Soho",19880
2018,"Moorfields, Moorgate",26032
2018,"Morie Street, Wandsworth",2439
2018,"Mostyn Grove, Bow",7605
2018,"Mudchute DLR, Cubitt Town",3276
2018,"Murray Grove , Hoxton",7857
2018,"Museum of London, Barbican",19479
2018,"Nantes Close, Wandsworth",4351
2018,"Napier Avenue, Millwall",4531
2018,"Natural History Museum, South Kensington",16229
2018,"Naval Row, Blackwall",4742
2018,"Nesham Street, Wapping",27958
2018,"Nevern Place, Earl's Court",8281
2018,"Neville Gill Close, Wandsworth",5195
2018,"New Cavendish Street, Marylebone",13303
2018,"New Fetter Lane, Holborn",17973
2018,"New Globe Walk, Bankside",14064
2018,"New Inn Yard, Shoreditch",18874
2018,"New Kent Road, The Borough",9467
2018,"New North Road 1, Hoxton",4564
2018,"New North Road 2, Hoxton",5240
2018,"New Road 1 , Whitechapel",17516
2018,"New Spring Gardens Walk, Vauxhall",7969
2018,"Newby Place, Poplar",2938
2018,"Newgate Street , St. Paul's",32948
2018,"Newton Street, Covent Garden",8736
2018,"Normand Park, West Kensington",15519
2018,"Normandy Road, Stockwell",7004
2018,"North Audley Street, Mayfair",10898
2018,"North Wharf Road, Paddington",12120
2018,"Northdown Street, King's Cross",9175
2018,"Northfields, Wandsworth",5422
2018,"Northington Street , Holborn",15952
2018,"Northumberland Avenue, Strand",19593
2018,"Norton Folgate, Liverpool Street",15154
2018,"Notting Hill Gate Station, Notting Hill",25050
2018,"Nutford Place, Marylebone",9970
2018,"Old Brompton Road, South Kensington",14595
2018,"Old Ford Road, Bethnal Green",13263
2018,"Old Montague Street, Whitechapel",12634
2018,"Old Quebec Street, Marylebone",22961
2018,"Old Street Station, St. Luke's",33875
2018,"Olympia Way, Olympia",12156
2018,"One Tower Bridge, Bermondsey",17447
2018,"Ontario Street, Elephant & Castle",14985
2018,"Orbel Street, Battersea",8441
2018,"Ormonde Gate, Chelsea",10943
2018,"Orsett Terrace, Bayswater",4487
2018,"Osiers Road, Wandsworth",7756
2018,"Ossulston Street, Somers Town",13930
2018,"Oval Way, Vauxhall",2611
2018,"Oxford Road, Putney",4798
2018,"Paddington Green Police Station, Paddington",6016
2018,"Paddington Green, Paddington",2970
2018,"Paddington Street, Marylebone",11676
2018,"Page Street, Westminster",16691
2018,"Palace Gardens Terrace, Notting Hill",15854
2018,"Palace Gate, Kensington Gardens",36661
2018,"Palissy Street, Shoreditch",8237
2018,"Pall Mall East, West End",21278
2018,"Pancras Road, King's Cross",8684
2018,"Panton Street, West End",18463
2018,"Park Lane , Hyde Park",37071
2018,"Park Lane, Mayfair",10026
2018,"Park Road (Baker Street), The Regent's Park",14595
2018,"Park Street, Bankside",8498
2018,"Parkway, Camden Town",10699
2018,"Parson's Green , Parson's Green",16530
2018,"Parsons Green Station, Parsons Green",20101
2018,"Pembridge Villas, Notting Hill",9748
2018,"Penfold Street, Marylebone",5090
2018,"Pennington Street, Wapping",4832
2018,"Penywern Road, Earl's Court",14543
2018,"Percival Street, Finsbury",12253
2018,"Peterborough Road, Sands End",3119
2018,"Phene Street, Chelsea",12988
2018,"Phillimore Gardens, Kensington",15467
2018,"Philpot Street, Whitechapel",11449
2018,"Pindar Street, Liverpool Street",13853
2018,"Pitfield Street Central, Hoxton",9815
2018,"Pitfield Street North,Hoxton",18721
2018,"Plough Terrace, Clapham Junction",4722
2018,"Podium, Queen Elizabeth Olympic Park",16096
2018,"Pont Street, Knightsbridge",10879
2018,Pop Up Dock 2,39
2018,"Porchester Place, Paddington",17635
2018,"Portland Place, Marylebone",12986
2018,"Portman Square, Marylebone",11865
2018,"Pott Street, Bethnal Green",16708
2018,"Poured Lines, Bankside",13381
2018,"Preston's Road, Cubitt Town",3098
2018,"Prince Albert Road, The Regent's Park",13402
2018,"Prince Consort Road, Knightsbridge",10648
2018,"Prince of Wales Drive, Battersea Park",11088
2018,"Princedale Road , Holland Park",7094
2018,"Princes Square, Bayswater",7287
2018,"Pritchard's Road, Bethnal Green",20172
2018,"Putney Bridge Road, East Putney",3714
2018,"Putney Bridge Station, Fulham",11289
2018,"Putney Pier, Wandsworth",6383
2018,"Putney Rail Station, Putney",5163
2018,"Queen Mary's, Mile End",14921
2018,"Queen Mother Sports Centre, Victoria",15827
2018,"Queen Street 1, Bank",41430
2018,"Queen Street 2, Bank",24816
2018,"Queen Victoria Street, St. Paul's",19946
2018,"Queen's Circus, Battersea Park",21964
2018,"Queen's Gate (Central), South Kensington",9975
2018,"Queen's Gate (North), Kensington",14788
2018,"Queen's Gate (South), South Kensington",11000
2018,"Queen's Gate, Kensington Gardens",30691
2018,"Queensbridge Road, Haggerston",8032
2018,"Queensdale Road, Shepherd's Bush",4102
2018,"Rainville Road, Hammersmith",11955
2018,"Ram Street, Wandsworth",10548
2018,"Rampayne Street, Pimlico",13910
2018,"Ranelagh Gardens, Fulham",5377
2018,"Rathbone Street, Fitzrovia",10486
2018,"Ravenscourt Park Station, Hammersmith",8713
2018,"Reardon Street, Wapping",12162
2018,"Rectory Square, Stepney",6730
2018,"Red Lion Square, Holborn",9606
2018,"Red Lion Street, Holborn",24152
2018,"Regency Street, Westminster",11156
2018,"Regent's Row , Haggerston ",38887
2018,"Richmond Way, Shepherd's Bush",9654
2018,"Rifle Place, Avondale",4045
2018,"Risinghill Street, Angel",8789
2018,"River Street , Clerkenwell",8429
2018,"Riverlight North, Nine Elms",15552
2018,"Riverlight South, Nine Elms",11082
2018,"Rochester Row, Westminster",8836
2018,"Rodney Road , Walworth",12842
2018,"Rodney Street, Angel",4
2018,"Roscoe Street, St. Luke's",11455
2018,"Rossmore Road, Marylebone",5312
2018,"Royal Avenue 1, Chelsea",7486
2018,"Royal Avenue 2, Chelsea",13847
2018,"Royal College Street, Camden Town",9586
